company_id,group_id,relationship_type,weight,direction,source_file
COMP_0681,GROUP_0176,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0682,GROUP_0200,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0683,GROUP_0239,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0684,GROUP_0236,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0685,GROUP_0035,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0686,GROUP_0139,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0687,GROUP_0212,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0688,GROUP_0241,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0689,GROUP_0200,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0690,GROUP_0009,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0691,GROUP_0010,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0692,GROUP_0108,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0693,GROUP_0116,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0694,GROUP_0162,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0695,GROUP_0084,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0696,GROUP_0017,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0697,GROUP_0132,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0698,GROUP_0241,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0699,GROUP_0158,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0700,GROUP_0103,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0701,GROUP_0211,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0702,GROUP_0236,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0703,GROUP_0115,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0704,GROUP_0131,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0705,GROUP_0067,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0706,GROUP_0212,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0707,GROUP_0035,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0708,GROUP_0196,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0709,GROUP_0040,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0710,GROUP_0146,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0711,GROUP_0219,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0712,GROUP_0155,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0713,GROUP_0023,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0714,GROUP_0172,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0715,GROUP_0177,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0716,GROUP_0178,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0717,GROUP_0020,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0718,GROUP_0138,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0719,GROUP_0068,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0720,GROUP_0130,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0721,GROUP_0113,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0722,GROUP_0064,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0723,GROUP_0230,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0724,GROUP_0236,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0725,GROUP_0222,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0726,GROUP_0055,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0727,GROUP_0009,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0728,GROUP_0183,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0729,GROUP_0018,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0730,GROUP_0041,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0731,GROUP_0149,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0732,GROUP_0022,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0733,GROUP_0129,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0734,GROUP_0041,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0735,GROUP_0200,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0736,GROUP_0184,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0737,GROUP_0205,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0738,GROUP_0064,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0739,GROUP_0187,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0740,GROUP_0044,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0741,GROUP_0013,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0742,GROUP_0047,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0743,GROUP_0033,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0744,GROUP_0032,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0745,GROUP_0058,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0746,GROUP_0222,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0747,GROUP_0172,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0748,GROUP_0074,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0749,GROUP_0243,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0750,GROUP_0172,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0751,GROUP_0142,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0752,GROUP_0236,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0753,GROUP_0170,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0754,GROUP_0211,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0755,GROUP_0103,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0756,GROUP_0104,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0757,GROUP_0133,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0758,GROUP_0169,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0759,GROUP_0094,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0760,GROUP_0249,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0761,GROUP_0199,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0762,GROUP_0051,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0763,GROUP_0095,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0764,GROUP_0022,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0765,GROUP_0016,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0766,GROUP_0212,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0767,GROUP_0054,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0768,GROUP_0127,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0769,GROUP_0114,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0770,GROUP_0082,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0771,GROUP_0175,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0772,GROUP_0023,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0773,GROUP_0112,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0774,GROUP_0103,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0775,GROUP_0211,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0776,GROUP_0158,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0777,GROUP_0179,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0778,GROUP_0238,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0779,GROUP_0108,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0780,GROUP_0065,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0781,GROUP_0170,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0782,GROUP_0130,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0783,GROUP_0122,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0784,GROUP_0149,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0785,GROUP_0140,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0786,GROUP_0017,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0787,GROUP_0008,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0788,GROUP_0045,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0789,GROUP_0115,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0790,GROUP_0210,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0791,GROUP_0065,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0792,GROUP_0070,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0793,GROUP_0147,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0794,GROUP_0035,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0795,GROUP_0039,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0796,GROUP_0160,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0797,GROUP_0081,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0798,GROUP_0057,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0799,GROUP_0183,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0800,GROUP_0149,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0801,GROUP_0023,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0802,GROUP_0117,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0803,GROUP_0231,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0804,GROUP_0077,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0805,GROUP_0213,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0806,GROUP_0177,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0807,GROUP_0101,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0808,GROUP_0015,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0809,GROUP_0250,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0810,GROUP_0016,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0811,GROUP_0155,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0812,GROUP_0160,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0813,GROUP_0155,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0814,GROUP_0016,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0815,GROUP_0250,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0816,GROUP_0158,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0817,GROUP_0070,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0818,GROUP_0115,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0819,GROUP_0250,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0820,GROUP_0158,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0821,GROUP_0070,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0822,GROUP_0116,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0823,GROUP_0115,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0824,GROUP_0159,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0825,GROUP_0043,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0826,GROUP_0250,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0827,GROUP_0078,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0828,GROUP_0016,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0829,GROUP_0153,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0830,GROUP_0016,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0831,GROUP_0250,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0832,GROUP_0014,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0833,GROUP_0158,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0834,GROUP_0096,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0835,GROUP_0250,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0836,GROUP_0189,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0837,GROUP_0070,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0838,GROUP_0250,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0839,GROUP_0250,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0840,GROUP_0248,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0841,GROUP_0005,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0842,GROUP_0053,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0843,GROUP_0218,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0844,GROUP_0088,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0845,GROUP_0222,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0846,GROUP_0141,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0847,GROUP_0037,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0848,GROUP_0126,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0849,GROUP_0246,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0850,GROUP_0114,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0851,GROUP_0211,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0852,GROUP_0090,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0853,GROUP_0001,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0854,GROUP_0131,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0855,GROUP_0006,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0856,GROUP_0101,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0857,GROUP_0097,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0858,GROUP_0048,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0859,GROUP_0150,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0860,GROUP_0199,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0861,GROUP_0226,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0862,GROUP_0132,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0863,GROUP_0142,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0864,GROUP_0218,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0865,GROUP_0230,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0866,GROUP_0102,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0867,GROUP_0103,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0868,GROUP_0096,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0869,GROUP_0228,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0870,GROUP_0142,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0871,GROUP_0021,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0872,GROUP_0236,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0873,GROUP_0023,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0874,GROUP_0185,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0875,GROUP_0141,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0876,GROUP_0189,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0877,GROUP_0127,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0878,GROUP_0147,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0879,GROUP_0108,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0880,GROUP_0218,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0881,GROUP_0071,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0882,GROUP_0101,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0883,GROUP_0194,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0884,GROUP_0222,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0885,GROUP_0158,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0886,GROUP_0161,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0887,GROUP_0048,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0888,GROUP_0142,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0889,GROUP_0130,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0890,GROUP_0245,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0891,GROUP_0081,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0892,GROUP_0142,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0893,GROUP_0011,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0894,GROUP_0172,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0895,GROUP_0016,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0896,GROUP_0114,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0897,GROUP_0081,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0898,GROUP_0011,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0899,GROUP_0093,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0900,GROUP_0199,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0901,GROUP_0017,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0902,GROUP_0217,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0903,GROUP_0079,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0904,GROUP_0129,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0905,GROUP_0065,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0906,GROUP_0238,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0907,GROUP_0022,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0908,GROUP_0022,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0909,GROUP_0220,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0910,GROUP_0172,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0911,GROUP_0172,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0912,GROUP_0185,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0913,GROUP_0108,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0914,GROUP_0244,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0915,GROUP_0088,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0916,GROUP_0150,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0917,GROUP_0217,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0918,GROUP_0179,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0919,GROUP_0230,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0920,GROUP_0122,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0921,GROUP_0183,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0922,GROUP_0096,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0923,GROUP_0126,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0924,GROUP_0065,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0925,GROUP_0021,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0926,GROUP_0217,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0927,GROUP_0108,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0928,GROUP_0131,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0929,GROUP_0067,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0930,GROUP_0246,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0931,GROUP_0084,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0932,GROUP_0081,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0933,GROUP_0152,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0934,GROUP_0184,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0935,GROUP_0018,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0936,GROUP_0046,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0937,GROUP_0172,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0938,GROUP_0050,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0939,GROUP_0001,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0940,GROUP_0217,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0941,GROUP_0158,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0942,GROUP_0016,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0943,GROUP_0173,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0944,GROUP_0104,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0945,GROUP_0162,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0946,GROUP_0143,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0947,GROUP_0158,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0948,GROUP_0189,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0949,GROUP_0064,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0950,GROUP_0082,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0951,GROUP_0218,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0952,GROUP_0103,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0953,GROUP_0070,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0954,GROUP_0011,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0955,GROUP_0035,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0956,GROUP_0166,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0957,GROUP_0006,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0958,GROUP_0200,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0959,GROUP_0013,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0960,GROUP_0137,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0961,GROUP_0101,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0962,GROUP_0154,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0963,GROUP_0159,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0964,GROUP_0039,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0965,GROUP_0229,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0966,GROUP_0094,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0967,GROUP_0142,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0968,GROUP_0129,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0969,GROUP_0158,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0970,GROUP_0011,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0971,GROUP_0152,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0972,GROUP_0170,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0973,GROUP_0013,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0974,GROUP_0195,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0975,GROUP_0237,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0976,GROUP_0149,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0977,GROUP_0080,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0978,GROUP_0142,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0979,GROUP_0018,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0980,GROUP_0118,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0981,GROUP_0118,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0982,GROUP_0207,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0983,GROUP_0118,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0984,GROUP_0218,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0985,GROUP_0141,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0986,GROUP_0044,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0987,GROUP_0035,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0988,GROUP_0236,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0989,GROUP_0038,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0990,GROUP_0211,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0991,GROUP_0127,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0992,GROUP_0185,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0993,GROUP_0226,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0994,GROUP_0037,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0995,GROUP_0113,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0996,GROUP_0203,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0997,GROUP_0117,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0998,GROUP_0192,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_0999,GROUP_0222,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_1000,GROUP_0105,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_1001,GROUP_0143,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_1002,GROUP_0185,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_1003,GROUP_0132,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_1004,GROUP_0109,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_1005,GROUP_0172,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_1006,GROUP_0163,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_1007,GROUP_0159,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_1008,GROUP_0220,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_1009,GROUP_0059,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_1010,GROUP_0138,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_1011,GROUP_0155,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_1012,GROUP_0032,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_1013,GROUP_0108,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_1014,GROUP_0132,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_1015,GROUP_0132,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_1016,GROUP_0069,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_1017,GROUP_0108,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_1018,GROUP_0060,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_1019,GROUP_0118,member_of_group,1,company_to_group,companies.csv;groups.csv
COMP_1020,GROUP_0195,member_of_group,1,company_to_group,companies.csv;groups.csv
